"","DateRep","Cases","Deaths","Country"
"12678",2020-02-14,0,0,"Mongolia"
"12679",2020-02-15,0,0,"Mongolia"
"12680",2020-02-16,0,0,"Mongolia"
"12681",2020-02-17,0,0,"Mongolia"
"12682",2020-02-18,0,0,"Mongolia"
"12683",2020-02-19,0,0,"Mongolia"
"12684",2020-02-20,0,0,"Mongolia"
"12685",2020-02-21,0,0,"Mongolia"
"12686",2020-02-22,0,0,"Mongolia"
"12687",2020-02-23,0,0,"Mongolia"
"12688",2020-02-24,0,0,"Mongolia"
"12689",2020-02-25,0,0,"Mongolia"
"12690",2020-02-26,0,0,"Mongolia"
"12691",2020-02-27,0,0,"Mongolia"
"12692",2020-02-28,0,0,"Mongolia"
"12693",2020-02-29,0,0,"Mongolia"
"12694",2020-03-01,0,0,"Mongolia"
"12695",2020-03-02,0,0,"Mongolia"
"12696",2020-03-03,0,0,"Mongolia"
"12697",2020-03-04,0,0,"Mongolia"
"12698",2020-03-05,0,0,"Mongolia"
"12699",2020-03-06,0,0,"Mongolia"
"12700",2020-03-07,0,0,"Mongolia"
"12701",2020-03-08,0,0,"Mongolia"
"12702",2020-03-09,0,0,"Mongolia"
"12703",2020-03-10,1,0,"Mongolia"
"12704",2020-03-11,0,0,"Mongolia"
"12705",2020-03-12,0,0,"Mongolia"
"12706",2020-03-13,0,0,"Mongolia"
"12707",2020-03-14,0,0,"Mongolia"
"12708",2020-03-15,0,0,"Mongolia"
"12709",2020-03-16,0,0,"Mongolia"
"12710",2020-03-17,4,0,"Mongolia"
"12711",2020-03-18,1,0,"Mongolia"
"12712",2020-03-19,0,0,"Mongolia"
"12713",2020-03-20,0,0,"Mongolia"
"12714",2020-03-21,4,0,"Mongolia"
"12715",2020-03-22,0,0,"Mongolia"
"12716",2020-03-23,0,0,"Mongolia"
"12717",2020-03-24,0,0,"Mongolia"
"12718",2020-03-25,0,0,"Mongolia"
"12719",2020-03-26,1,0,"Mongolia"
"12720",2020-03-27,0,0,"Mongolia"
"12721",2020-03-28,1,0,"Mongolia"
"12722",2020-03-29,0,0,"Mongolia"
"12723",2020-03-30,0,0,"Mongolia"
"12724",2020-03-31,0,0,"Mongolia"
"12725",2020-04-01,2,0,"Mongolia"
"12726",2020-04-02,0,0,"Mongolia"
"12727",2020-04-03,0,0,"Mongolia"
"12728",2020-04-04,0,0,"Mongolia"
"12729",2020-04-05,0,0,"Mongolia"
"12730",2020-04-06,1,0,"Mongolia"
"12731",2020-04-07,0,0,"Mongolia"
"12732",2020-04-08,1,0,"Mongolia"
"12733",2020-04-09,0,0,"Mongolia"
"12734",2020-04-10,0,0,"Mongolia"
"12735",2020-04-11,0,0,"Mongolia"
"12736",2020-04-12,0,0,"Mongolia"
"12737",2020-04-13,1,0,"Mongolia"
"12738",2020-04-14,13,0,"Mongolia"
"12739",2020-04-15,0,0,"Mongolia"
"12740",2020-04-16,1,0,"Mongolia"
"12741",2020-04-17,0,0,"Mongolia"
"12742",2020-04-18,0,0,"Mongolia"
"12743",2020-04-19,1,0,"Mongolia"
"12744",2020-04-20,1,0,"Mongolia"
"12745",2020-04-21,1,0,"Mongolia"
"12746",2020-04-22,1,0,"Mongolia"
"12747",2020-04-23,1,0,"Mongolia"
"12748",2020-04-24,1,0,"Mongolia"
"12749",2020-04-25,0,0,"Mongolia"
"12750",2020-04-26,1,0,"Mongolia"
"12751",2020-04-27,0,0,"Mongolia"
"12752",2020-04-28,0,0,"Mongolia"
"12753",2020-04-29,0,0,"Mongolia"
"12754",2020-04-30,0,0,"Mongolia"
"12755",2020-05-01,0,0,"Mongolia"
"12756",2020-05-02,1,0,"Mongolia"
"12757",2020-05-03,0,0,"Mongolia"
"12758",2020-05-04,1,0,"Mongolia"
"12759",2020-05-05,1,0,"Mongolia"
"12760",2020-05-06,0,0,"Mongolia"
"12761",2020-05-07,0,0,"Mongolia"
"12762",2020-05-08,1,0,"Mongolia"
"12763",2020-05-09,0,0,"Mongolia"
"12764",2020-05-10,0,0,"Mongolia"
"12765",2020-05-11,0,0,"Mongolia"
"12766",2020-01-22,0,0,"Montenegro"
"12767",2020-01-23,0,0,"Montenegro"
"12768",2020-01-24,0,0,"Montenegro"
"12769",2020-01-25,0,0,"Montenegro"
"12770",2020-01-26,0,0,"Montenegro"
"12771",2020-01-27,0,0,"Montenegro"
"12772",2020-01-28,0,0,"Montenegro"
"12773",2020-01-29,0,0,"Montenegro"
"12774",2020-01-30,0,0,"Montenegro"
"12775",2020-01-31,0,0,"Montenegro"
"12776",2020-02-01,0,0,"Montenegro"
"12777",2020-02-02,0,0,"Montenegro"
"12778",2020-02-03,0,0,"Montenegro"
"12779",2020-02-04,0,0,"Montenegro"
"12780",2020-02-05,0,0,"Montenegro"
"12781",2020-02-06,0,0,"Montenegro"
"12782",2020-02-07,0,0,"Montenegro"
"12783",2020-02-08,0,0,"Montenegro"
"12784",2020-02-09,0,0,"Montenegro"
"12785",2020-02-10,0,0,"Montenegro"
"12786",2020-02-11,0,0,"Montenegro"
"12787",2020-02-12,0,0,"Montenegro"
"12788",2020-02-13,0,0,"Montenegro"
"12789",2020-02-14,0,0,"Montenegro"
"12790",2020-02-15,0,0,"Montenegro"
"12791",2020-02-16,0,0,"Montenegro"
"12792",2020-02-17,0,0,"Montenegro"
"12793",2020-02-18,0,0,"Montenegro"
"12794",2020-02-19,0,0,"Montenegro"
"12795",2020-02-20,0,0,"Montenegro"
"12796",2020-02-21,0,0,"Montenegro"
"12797",2020-02-22,0,0,"Montenegro"
"12798",2020-02-23,0,0,"Montenegro"
"12799",2020-02-24,0,0,"Montenegro"
"12800",2020-02-25,0,0,"Montenegro"
"12801",2020-02-26,0,0,"Montenegro"
"12802",2020-02-27,0,0,"Montenegro"
"12803",2020-02-28,0,0,"Montenegro"
"12804",2020-02-29,0,0,"Montenegro"
"12805",2020-03-01,0,0,"Montenegro"
"12806",2020-03-02,0,0,"Montenegro"
"12807",2020-03-03,0,0,"Montenegro"
"12808",2020-03-04,0,0,"Montenegro"
"12809",2020-03-05,0,0,"Montenegro"
"12810",2020-03-06,0,0,"Montenegro"
"12811",2020-03-07,0,0,"Montenegro"
"12812",2020-03-08,0,0,"Montenegro"
"12813",2020-03-09,0,0,"Montenegro"
"12814",2020-03-10,0,0,"Montenegro"
"12815",2020-03-11,0,0,"Montenegro"
"12816",2020-03-12,0,0,"Montenegro"
"12817",2020-03-13,0,0,"Montenegro"
"12818",2020-03-14,0,0,"Montenegro"
"12819",2020-03-15,0,0,"Montenegro"
"12820",2020-03-16,0,0,"Montenegro"
"12821",2020-03-17,2,0,"Montenegro"
"12822",2020-03-18,0,0,"Montenegro"
"12823",2020-03-19,1,0,"Montenegro"
"12824",2020-03-20,11,0,"Montenegro"
"12825",2020-03-21,0,0,"Montenegro"
"12826",2020-03-22,7,0,"Montenegro"
"12827",2020-03-23,6,1,"Montenegro"
"12828",2020-03-24,20,0,"Montenegro"
"12829",2020-03-25,5,0,"Montenegro"
"12830",2020-03-26,17,0,"Montenegro"
"12831",2020-03-27,13,0,"Montenegro"
"12832",2020-03-28,2,0,"Montenegro"
"12833",2020-03-29,1,0,"Montenegro"
"12834",2020-03-30,6,0,"Montenegro"
"12835",2020-03-31,18,1,"Montenegro"
"12836",2020-04-01,14,0,"Montenegro"
"12837",2020-04-02,21,0,"Montenegro"
"12838",2020-04-03,30,0,"Montenegro"
"12839",2020-04-04,27,0,"Montenegro"
"12840",2020-04-05,13,0,"Montenegro"
"12841",2020-04-06,19,0,"Montenegro"
"12842",2020-04-07,8,0,"Montenegro"
"12843",2020-04-08,7,0,"Montenegro"
"12844",2020-04-09,4,0,"Montenegro"
"12845",2020-04-10,3,0,"Montenegro"
"12846",2020-04-11,8,0,"Montenegro"
"12847",2020-04-12,9,1,"Montenegro"
"12848",2020-04-13,2,0,"Montenegro"
"12849",2020-04-14,9,1,"Montenegro"
"12850",2020-04-15,5,0,"Montenegro"
"12851",2020-04-16,15,0,"Montenegro"
"12852",2020-04-17,0,1,"Montenegro"
"12853",2020-04-18,4,0,"Montenegro"
"12854",2020-04-19,1,0,"Montenegro"
"12855",2020-04-20,4,0,"Montenegro"
"12856",2020-04-21,1,0,"Montenegro"
"12857",2020-04-22,2,0,"Montenegro"
"12858",2020-04-23,1,0,"Montenegro"
"12859",2020-04-24,3,1,"Montenegro"
"12860",2020-04-25,1,0,"Montenegro"
"12861",2020-04-26,1,1,"Montenegro"
"12862",2020-04-27,0,0,"Montenegro"
"12863",2020-04-28,0,0,"Montenegro"
"12864",2020-04-29,1,0,"Montenegro"
"12865",2020-04-30,0,0,"Montenegro"
"12866",2020-05-01,0,0,"Montenegro"
"12867",2020-05-02,0,1,"Montenegro"
"12868",2020-05-03,0,0,"Montenegro"
"12869",2020-05-04,1,0,"Montenegro"
"12870",2020-05-05,1,0,"Montenegro"
"12871",2020-05-06,0,0,"Montenegro"
"12872",2020-05-07,0,0,"Montenegro"
"12873",2020-05-08,0,0,"Montenegro"
"12874",2020-05-09,0,0,"Montenegro"
"12875",2020-05-10,0,1,"Montenegro"
"12876",2020-05-11,0,0,"Montenegro"
"12877",2020-01-22,0,0,"Morocco"
"12878",2020-01-23,0,0,"Morocco"
"12879",2020-01-24,0,0,"Morocco"
"12880",2020-01-25,0,0,"Morocco"
"12881",2020-01-26,0,0,"Morocco"
"12882",2020-01-27,0,0,"Morocco"
"12883",2020-01-28,0,0,"Morocco"
"12884",2020-01-29,0,0,"Morocco"
"12885",2020-01-30,0,0,"Morocco"
"12886",2020-01-31,0,0,"Morocco"
"12887",2020-02-01,0,0,"Morocco"
"12888",2020-02-02,0,0,"Morocco"
"12889",2020-02-03,0,0,"Morocco"
"12890",2020-02-04,0,0,"Morocco"
"12891",2020-02-05,0,0,"Morocco"
"12892",2020-02-06,0,0,"Morocco"
"12893",2020-02-07,0,0,"Morocco"
"12894",2020-02-08,0,0,"Morocco"
"12895",2020-02-09,0,0,"Morocco"
"12896",2020-02-10,0,0,"Morocco"
"12897",2020-02-11,0,0,"Morocco"
"12898",2020-02-12,0,0,"Morocco"
"12899",2020-02-13,0,0,"Morocco"
"12900",2020-02-14,0,0,"Morocco"
"12901",2020-02-15,0,0,"Morocco"
"12902",2020-02-16,0,0,"Morocco"
"12903",2020-02-17,0,0,"Morocco"
"12904",2020-02-18,0,0,"Morocco"
"12905",2020-02-19,0,0,"Morocco"
"12906",2020-02-20,0,0,"Morocco"
"12907",2020-02-21,0,0,"Morocco"
"12908",2020-02-22,0,0,"Morocco"
"12909",2020-02-23,0,0,"Morocco"
"12910",2020-02-24,0,0,"Morocco"
"12911",2020-02-25,0,0,"Morocco"
"12912",2020-02-26,0,0,"Morocco"
"12913",2020-02-27,0,0,"Morocco"
"12914",2020-02-28,0,0,"Morocco"
"12915",2020-02-29,0,0,"Morocco"
"12916",2020-03-01,0,0,"Morocco"
"12917",2020-03-02,1,0,"Morocco"
"12918",2020-03-03,0,0,"Morocco"
"12919",2020-03-04,0,0,"Morocco"
"12920",2020-03-05,1,0,"Morocco"
"12921",2020-03-06,0,0,"Morocco"
"12922",2020-03-07,0,0,"Morocco"
"12923",2020-03-08,0,0,"Morocco"
"12924",2020-03-09,0,0,"Morocco"
"12925",2020-03-10,1,1,"Morocco"
"12926",2020-03-11,2,0,"Morocco"
"12927",2020-03-12,1,0,"Morocco"
"12928",2020-03-13,1,0,"Morocco"
"12929",2020-03-14,10,0,"Morocco"
"12930",2020-03-15,11,0,"Morocco"
"12931",2020-03-16,1,0,"Morocco"
"12932",2020-03-17,9,1,"Morocco"
"12933",2020-03-18,11,0,"Morocco"
"12934",2020-03-19,14,0,"Morocco"
"12935",2020-03-20,14,1,"Morocco"
"12936",2020-03-21,19,0,"Morocco"
"12937",2020-03-22,19,1,"Morocco"
"12938",2020-03-23,28,0,"Morocco"
"12939",2020-03-24,27,1,"Morocco"
"12940",2020-03-25,55,1,"Morocco"
"12941",2020-03-26,50,5,"Morocco"
"12942",2020-03-27,70,12,"Morocco"
"12943",2020-03-28,57,2,"Morocco"
"12944",2020-03-29,77,1,"Morocco"
"12945",2020-03-30,77,7,"Morocco"
"12946",2020-03-31,61,3,"Morocco"
"12947",2020-04-01,37,3,"Morocco"
"12948",2020-04-02,54,5,"Morocco"
"12949",2020-04-03,83,4,"Morocco"
"12950",2020-04-04,128,11,"Morocco"
"12951",2020-04-05,102,11,"Morocco"
"12952",2020-04-06,99,10,"Morocco"
"12953",2020-04-07,64,10,"Morocco"
"12954",2020-04-08,91,3,"Morocco"
"12955",2020-04-09,99,4,"Morocco"
"12956",2020-04-10,74,10,"Morocco"
"12957",2020-04-11,97,4,"Morocco"
"12958",2020-04-12,116,7,"Morocco"
"12959",2020-04-13,102,8,"Morocco"
"12960",2020-04-14,125,0,"Morocco"
"12961",2020-04-15,136,1,"Morocco"
"12962",2020-04-16,259,3,"Morocco"
"12963",2020-04-17,281,5,"Morocco"
"12964",2020-04-18,121,2,"Morocco"
"12965",2020-04-19,170,4,"Morocco"
"12966",2020-04-20,191,2,"Morocco"
"12967",2020-04-21,163,2,"Morocco"
"12968",2020-04-22,237,4,"Morocco"
"12969",2020-04-23,122,6,"Morocco"
"12970",2020-04-24,190,3,"Morocco"
"12971",2020-04-25,139,1,"Morocco"
"12972",2020-04-26,168,2,"Morocco"
"12973",2020-04-27,55,1,"Morocco"
"12974",2020-04-28,132,3,"Morocco"
"12975",2020-04-29,69,3,"Morocco"
"12976",2020-04-30,102,2,"Morocco"
"12977",2020-05-01,146,1,"Morocco"
"12978",2020-05-02,160,2,"Morocco"
"12979",2020-05-03,174,1,"Morocco"
"12980",2020-05-04,150,5,"Morocco"
"12981",2020-05-05,166,2,"Morocco"
"12982",2020-05-06,189,2,"Morocco"
"12983",2020-05-07,140,0,"Morocco"
"12984",2020-05-08,163,3,"Morocco"
"12985",2020-05-09,199,0,"Morocco"
"12986",2020-05-10,153,2,"Morocco"
"12987",2020-05-11,218,0,"Morocco"
"12988",2020-01-22,0,0,"Mozambique"
"12989",2020-01-23,0,0,"Mozambique"
"12990",2020-01-24,0,0,"Mozambique"
"12991",2020-01-25,0,0,"Mozambique"
"12992",2020-01-26,0,0,"Mozambique"
"12993",2020-01-27,0,0,"Mozambique"
"12994",2020-01-28,0,0,"Mozambique"
"12995",2020-01-29,0,0,"Mozambique"
"12996",2020-01-30,0,0,"Mozambique"
"12997",2020-01-31,0,0,"Mozambique"
"12998",2020-02-01,0,0,"Mozambique"
"12999",2020-02-02,0,0,"Mozambique"
"13000",2020-02-03,0,0,"Mozambique"
"13001",2020-02-04,0,0,"Mozambique"
"13002",2020-02-05,0,0,"Mozambique"
"13003",2020-02-06,0,0,"Mozambique"
"13004",2020-02-07,0,0,"Mozambique"
"13005",2020-02-08,0,0,"Mozambique"
"13006",2020-02-09,0,0,"Mozambique"
"13007",2020-02-10,0,0,"Mozambique"
"13008",2020-02-11,0,0,"Mozambique"
"13009",2020-02-12,0,0,"Mozambique"
"13010",2020-02-13,0,0,"Mozambique"
"13011",2020-02-14,0,0,"Mozambique"
"13012",2020-02-15,0,0,"Mozambique"
"13013",2020-02-16,0,0,"Mozambique"
"13014",2020-02-17,0,0,"Mozambique"
"13015",2020-02-18,0,0,"Mozambique"
"13016",2020-02-19,0,0,"Mozambique"
"13017",2020-02-20,0,0,"Mozambique"
"13018",2020-02-21,0,0,"Mozambique"
"13019",2020-02-22,0,0,"Mozambique"
"13020",2020-02-23,0,0,"Mozambique"
"13021",2020-02-24,0,0,"Mozambique"
"13022",2020-02-25,0,0,"Mozambique"
"13023",2020-02-26,0,0,"Mozambique"
"13024",2020-02-27,0,0,"Mozambique"
"13025",2020-02-28,0,0,"Mozambique"
"13026",2020-02-29,0,0,"Mozambique"
"13027",2020-03-01,0,0,"Mozambique"
"13028",2020-03-02,0,0,"Mozambique"
"13029",2020-03-03,0,0,"Mozambique"
"13030",2020-03-04,0,0,"Mozambique"
"13031",2020-03-05,0,0,"Mozambique"
"13032",2020-03-06,0,0,"Mozambique"
"13033",2020-03-07,0,0,"Mozambique"
"13034",2020-03-08,0,0,"Mozambique"
"13035",2020-03-09,0,0,"Mozambique"
"13036",2020-03-10,0,0,"Mozambique"
"13037",2020-03-11,0,0,"Mozambique"
"13038",2020-03-12,0,0,"Mozambique"
"13039",2020-03-13,0,0,"Mozambique"
"13040",2020-03-14,0,0,"Mozambique"
"13041",2020-03-15,0,0,"Mozambique"
"13042",2020-03-16,0,0,"Mozambique"
"13043",2020-03-17,0,0,"Mozambique"
"13044",2020-03-18,0,0,"Mozambique"
"13045",2020-03-19,0,0,"Mozambique"
"13046",2020-03-20,0,0,"Mozambique"
"13047",2020-03-21,0,0,"Mozambique"
"13048",2020-03-22,1,0,"Mozambique"
"13049",2020-03-23,0,0,"Mozambique"
"13050",2020-03-24,2,0,"Mozambique"
"13051",2020-03-25,2,0,"Mozambique"
"13052",2020-03-26,2,0,"Mozambique"
"13053",2020-03-27,0,0,"Mozambique"
"13054",2020-03-28,1,0,"Mozambique"
"13055",2020-03-29,0,0,"Mozambique"
"13056",2020-03-30,0,0,"Mozambique"
"13057",2020-03-31,0,0,"Mozambique"
"13058",2020-04-01,2,0,"Mozambique"
"13059",2020-04-02,0,0,"Mozambique"
"13060",2020-04-03,0,0,"Mozambique"
"13061",2020-04-04,0,0,"Mozambique"
"13062",2020-04-05,0,0,"Mozambique"
"13063",2020-04-06,0,0,"Mozambique"
"13064",2020-04-07,0,0,"Mozambique"
"13065",2020-04-08,7,0,"Mozambique"
"13066",2020-04-09,0,0,"Mozambique"
"13067",2020-04-10,3,0,"Mozambique"
"13068",2020-04-11,0,0,"Mozambique"
"13069",2020-04-12,1,0,"Mozambique"
"13070",2020-04-13,0,0,"Mozambique"
"13071",2020-04-14,7,0,"Mozambique"
"13072",2020-04-15,1,0,"Mozambique"
"13073",2020-04-16,2,0,"Mozambique"
"13074",2020-04-17,3,0,"Mozambique"
"13075",2020-04-18,1,0,"Mozambique"
"13076",2020-04-19,4,0,"Mozambique"
"13077",2020-04-20,0,0,"Mozambique"
"13078",2020-04-21,0,0,"Mozambique"
"13079",2020-04-22,2,0,"Mozambique"
"13080",2020-04-23,5,0,"Mozambique"
"13081",2020-04-24,19,0,"Mozambique"
"13082",2020-04-25,5,0,"Mozambique"
"13083",2020-04-26,6,0,"Mozambique"
"13084",2020-04-27,0,0,"Mozambique"
"13085",2020-04-28,0,0,"Mozambique"
"13086",2020-04-29,0,0,"Mozambique"
"13087",2020-04-30,0,0,"Mozambique"
"13088",2020-05-01,3,0,"Mozambique"
"13089",2020-05-02,0,0,"Mozambique"
"13090",2020-05-03,1,0,"Mozambique"
"13091",2020-05-04,0,0,"Mozambique"
"13092",2020-05-05,1,0,"Mozambique"
"13093",2020-05-06,0,0,"Mozambique"
"13094",2020-05-07,0,0,"Mozambique"
"13095",2020-05-08,1,0,"Mozambique"
"13096",2020-05-09,5,0,"Mozambique"
"13097",2020-05-10,4,0,"Mozambique"
"13098",2020-05-11,12,0,"Mozambique"
"13099",2020-01-22,0,0,"MS Zaandam"
"13100",2020-01-23,0,0,"MS Zaandam"
"13101",2020-01-24,0,0,"MS Zaandam"
"13102",2020-01-25,0,0,"MS Zaandam"
"13103",2020-01-26,0,0,"MS Zaandam"
"13104",2020-01-27,0,0,"MS Zaandam"
"13105",2020-01-28,0,0,"MS Zaandam"
"13106",2020-01-29,0,0,"MS Zaandam"
"13107",2020-01-30,0,0,"MS Zaandam"
"13108",2020-01-31,0,0,"MS Zaandam"
"13109",2020-02-01,0,0,"MS Zaandam"
"13110",2020-02-02,0,0,"MS Zaandam"
"13111",2020-02-03,0,0,"MS Zaandam"
"13112",2020-02-04,0,0,"MS Zaandam"
"13113",2020-02-05,0,0,"MS Zaandam"
"13114",2020-02-06,0,0,"MS Zaandam"
"13115",2020-02-07,0,0,"MS Zaandam"
"13116",2020-02-08,0,0,"MS Zaandam"
"13117",2020-02-09,0,0,"MS Zaandam"
"13118",2020-02-10,0,0,"MS Zaandam"
"13119",2020-02-11,0,0,"MS Zaandam"
"13120",2020-02-12,0,0,"MS Zaandam"
"13121",2020-02-13,0,0,"MS Zaandam"
"13122",2020-02-14,0,0,"MS Zaandam"
"13123",2020-02-15,0,0,"MS Zaandam"
"13124",2020-02-16,0,0,"MS Zaandam"
"13125",2020-02-17,0,0,"MS Zaandam"
"13126",2020-02-18,0,0,"MS Zaandam"
"13127",2020-02-19,0,0,"MS Zaandam"
"13128",2020-02-20,0,0,"MS Zaandam"
"13129",2020-02-21,0,0,"MS Zaandam"
"13130",2020-02-22,0,0,"MS Zaandam"
"13131",2020-02-23,0,0,"MS Zaandam"
"13132",2020-02-24,0,0,"MS Zaandam"
"13133",2020-02-25,0,0,"MS Zaandam"
"13134",2020-02-26,0,0,"MS Zaandam"
"13135",2020-02-27,0,0,"MS Zaandam"
"13136",2020-02-28,0,0,"MS Zaandam"
"13137",2020-02-29,0,0,"MS Zaandam"
"13138",2020-03-01,0,0,"MS Zaandam"
"13139",2020-03-02,0,0,"MS Zaandam"
"13140",2020-03-03,0,0,"MS Zaandam"
"13141",2020-03-04,0,0,"MS Zaandam"
"13142",2020-03-05,0,0,"MS Zaandam"
"13143",2020-03-06,0,0,"MS Zaandam"
"13144",2020-03-07,0,0,"MS Zaandam"
"13145",2020-03-08,0,0,"MS Zaandam"
"13146",2020-03-09,0,0,"MS Zaandam"
"13147",2020-03-10,0,0,"MS Zaandam"
"13148",2020-03-11,0,0,"MS Zaandam"
"13149",2020-03-12,0,0,"MS Zaandam"
"13150",2020-03-13,0,0,"MS Zaandam"
"13151",2020-03-14,0,0,"MS Zaandam"
"13152",2020-03-15,0,0,"MS Zaandam"
"13153",2020-03-16,0,0,"MS Zaandam"
"13154",2020-03-17,0,0,"MS Zaandam"
"13155",2020-03-18,0,0,"MS Zaandam"
"13156",2020-03-19,0,0,"MS Zaandam"
"13157",2020-03-20,0,0,"MS Zaandam"
"13158",2020-03-21,0,0,"MS Zaandam"
"13159",2020-03-22,0,0,"MS Zaandam"
"13160",2020-03-23,0,0,"MS Zaandam"
"13161",2020-03-24,0,0,"MS Zaandam"
"13162",2020-03-25,0,0,"MS Zaandam"
"13163",2020-03-26,0,0,"MS Zaandam"
"13164",2020-03-27,0,0,"MS Zaandam"
"13165",2020-03-28,2,0,"MS Zaandam"
"13166",2020-03-29,0,0,"MS Zaandam"
"13167",2020-03-30,0,0,"MS Zaandam"
"13168",2020-03-31,0,0,"MS Zaandam"
"13169",2020-04-01,7,2,"MS Zaandam"
"13170",2020-04-02,0,0,"MS Zaandam"
"13171",2020-04-03,0,0,"MS Zaandam"
"13172",2020-04-04,0,0,"MS Zaandam"
"13173",2020-04-05,0,0,"MS Zaandam"
"13174",2020-04-06,0,0,"MS Zaandam"
"13175",2020-04-07,0,0,"MS Zaandam"
"13176",2020-04-08,0,0,"MS Zaandam"
"13177",2020-04-09,0,0,"MS Zaandam"
"13178",2020-04-10,0,0,"MS Zaandam"
"13179",2020-04-11,0,0,"MS Zaandam"
"13180",2020-04-12,0,0,"MS Zaandam"
"13181",2020-04-13,0,0,"MS Zaandam"
"13182",2020-04-14,0,0,"MS Zaandam"
"13183",2020-04-15,0,0,"MS Zaandam"
"13184",2020-04-16,0,0,"MS Zaandam"
"13185",2020-04-17,0,0,"MS Zaandam"
"13186",2020-04-18,0,0,"MS Zaandam"
"13187",2020-04-19,0,0,"MS Zaandam"
"13188",2020-04-20,0,0,"MS Zaandam"
"13189",2020-04-21,0,0,"MS Zaandam"
"13190",2020-04-22,0,0,"MS Zaandam"
"13191",2020-04-23,0,0,"MS Zaandam"
"13192",2020-04-24,0,0,"MS Zaandam"
"13193",2020-04-25,0,0,"MS Zaandam"
"13194",2020-04-26,0,0,"MS Zaandam"
"13195",2020-04-27,0,0,"MS Zaandam"
"13196",2020-04-28,0,0,"MS Zaandam"
"13197",2020-04-29,0,0,"MS Zaandam"
"13198",2020-04-30,0,0,"MS Zaandam"
"13199",2020-05-01,0,0,"MS Zaandam"
"13200",2020-05-02,0,0,"MS Zaandam"
"13201",2020-05-03,0,0,"MS Zaandam"
"13202",2020-05-04,0,0,"MS Zaandam"
"13203",2020-05-05,0,0,"MS Zaandam"
"13204",2020-05-06,0,0,"MS Zaandam"
"13205",2020-05-07,0,0,"MS Zaandam"
"13206",2020-05-08,0,0,"MS Zaandam"
"13207",2020-05-09,0,0,"MS Zaandam"
"13208",2020-05-10,0,0,"MS Zaandam"
"13209",2020-05-11,0,0,"MS Zaandam"
"13210",2020-01-22,0,0,"Namibia"
"13211",2020-01-23,0,0,"Namibia"
"13212",2020-01-24,0,0,"Namibia"
"13213",2020-01-25,0,0,"Namibia"
"13214",2020-01-26,0,0,"Namibia"
"13215",2020-01-27,0,0,"Namibia"
"13216",2020-01-28,0,0,"Namibia"
"13217",2020-01-29,0,0,"Namibia"
"13218",2020-01-30,0,0,"Namibia"
"13219",2020-01-31,0,0,"Namibia"
"13220",2020-02-01,0,0,"Namibia"
"13221",2020-02-02,0,0,"Namibia"
"13222",2020-02-03,0,0,"Namibia"
"13223",2020-02-04,0,0,"Namibia"
"13224",2020-02-05,0,0,"Namibia"
"13225",2020-02-06,0,0,"Namibia"
"13226",2020-02-07,0,0,"Namibia"
"13227",2020-02-08,0,0,"Namibia"
"13228",2020-02-09,0,0,"Namibia"
"13229",2020-02-10,0,0,"Namibia"
"13230",2020-02-11,0,0,"Namibia"
"13231",2020-02-12,0,0,"Namibia"
"13232",2020-02-13,0,0,"Namibia"
"13233",2020-02-14,0,0,"Namibia"
"13234",2020-02-15,0,0,"Namibia"
"13235",2020-02-16,0,0,"Namibia"
"13236",2020-02-17,0,0,"Namibia"
"13237",2020-02-18,0,0,"Namibia"
"13238",2020-02-19,0,0,"Namibia"
"13239",2020-02-20,0,0,"Namibia"
"13240",2020-02-21,0,0,"Namibia"
"13241",2020-02-22,0,0,"Namibia"
"13242",2020-02-23,0,0,"Namibia"
"13243",2020-02-24,0,0,"Namibia"
"13244",2020-02-25,0,0,"Namibia"
"13245",2020-02-26,0,0,"Namibia"
"13246",2020-02-27,0,0,"Namibia"
"13247",2020-02-28,0,0,"Namibia"
"13248",2020-02-29,0,0,"Namibia"
"13249",2020-03-01,0,0,"Namibia"
"13250",2020-03-02,0,0,"Namibia"
"13251",2020-03-03,0,0,"Namibia"
"13252",2020-03-04,0,0,"Namibia"
"13253",2020-03-05,0,0,"Namibia"
"13254",2020-03-06,0,0,"Namibia"
"13255",2020-03-07,0,0,"Namibia"
"13256",2020-03-08,0,0,"Namibia"
"13257",2020-03-09,0,0,"Namibia"
"13258",2020-03-10,0,0,"Namibia"
"13259",2020-03-11,0,0,"Namibia"
"13260",2020-03-12,0,0,"Namibia"
"13261",2020-03-13,0,0,"Namibia"
"13262",2020-03-14,2,0,"Namibia"
"13263",2020-03-15,0,0,"Namibia"
"13264",2020-03-16,0,0,"Namibia"
"13265",2020-03-17,0,0,"Namibia"
"13266",2020-03-18,0,0,"Namibia"
"13267",2020-03-19,1,0,"Namibia"
"13268",2020-03-20,0,0,"Namibia"
"13269",2020-03-21,0,0,"Namibia"
"13270",2020-03-22,0,0,"Namibia"
"13271",2020-03-23,1,0,"Namibia"
"13272",2020-03-24,3,0,"Namibia"
"13273",2020-03-25,0,0,"Namibia"
"13274",2020-03-26,1,0,"Namibia"
"13275",2020-03-27,0,0,"Namibia"
"13276",2020-03-28,0,0,"Namibia"
"13277",2020-03-29,3,0,"Namibia"
"13278",2020-03-30,0,0,"Namibia"
"13279",2020-03-31,0,0,"Namibia"
"13280",2020-04-01,3,0,"Namibia"
"13281",2020-04-02,0,0,"Namibia"
"13282",2020-04-03,0,0,"Namibia"
"13283",2020-04-04,0,0,"Namibia"
